epoch,stage,sampling_mode,total,pde,boundary,positivity,w_pde,w_terminal,w_anchor,w_farfield,w_boundary,w_positivity,grad_norm,val_price_q95,val_low_rho_q95,val_residual_q95,val_composite,best_val_composite
260,adam,full_baac,0.01702476106584072,0.0021006136666983366,0.0,0.0,1.8446606759553488,27.124999999999993,21.149999999999995,8.0,0.0,0.0,0.189064920016216,26.578118998511968,27.726994831067827,0.09785702899098396,27.726994831067827,27.726994831067827
286,adam,full_baac,0.012734885327517986,0.0020473150070756674,0.0,0.0,1.9712415458035502,25.637499999999996,20.655,7.839999999999999,0.0,0.0,0.1753696170970257,25.453665462717602,26.439036457920057,0.09350570626556873,26.439036457920057,26.439036457920057
312,adam,full_baac,0.013534054160118103,0.002067296765744686,0.0,0.0,2.1001478500843054,24.149999999999995,20.159999999999997,7.68,0.0,0.0,0.06354258358096893,25.26947258704717,26.11316336148321,0.09557954892516136,26.11316336148321,26.11316336148321
338,adam,full_baac,0.011833058670163155,0.002076613949611783,0.0,0.0,2.2312228776723773,22.662499999999998,19.664999999999996,7.52,0.0,0.0,0.11259287525761377,24.551723498167394,25.316444795143564,0.10044267438352107,25.316444795143564,25.316444795143564
364,adam,full_baac,0.010158256627619267,0.002070041373372078,0.0,0.0,2.364331857359327,21.174999999999997,19.169999999999998,7.359999999999999,0.0,0.019999999999999973,0.21457335351632476,23.73872554580663,24.45359739649478,0.10202778466045855,24.45359739649478,24.45359739649478
390,adam,full_baac,0.011706477962434292,0.0020215066615492105,0.0,0.0,2.4993575203308236,19.687500000000004,18.674999999999997,7.2,0.0,0.04,0.3637207851455909,23.424766437787444,24.097272503890686,0.10084699541330337,24.097272503890686,24.097272503890686
416,adam,full_baac,0.010362893342971802,0.0019558824133127928,0.0,0.0,2.636196799596872,18.2,18.18,7.04,0.0,0.06000000000000002,0.153511951884281,22.533649166528843,23.152735186697925,0.10185491740703582,23.152735186697925,23.152735186697925
442,adam,full_baac,0.010168880224227905,0.001886325073428452,0.0,0.0,2.7747583214050624,16.712500000000006,17.685000000000002,6.880000000000001,0.0,0.08,0.10112586203355582,22.22421886357398,22.848927958298628,0.09944515526294707,22.848927958298628,22.848927958298628
468,adam,full_baac,0.012361136265099049,0.0019544693641364574,0.0,0.0,2.9149604626997108,15.225,17.19,6.72,0.0,0.08000000000000002,0.2053329767467839,21.70789351900157,22.308842510130052,0.09956276081502437,22.308842510130052,22.308842510130052
494,adam,full_baac,0.009158456698060036,0.001920469687320292,0.0,0.0,3.056729822246334,13.737499999999999,16.695,6.559999999999999,0.0,0.08,0.02148755036630325,21.308377693301022,21.933670167923676,0.09802366867661476,21.933670167923676,21.933670167923676
520,adam,full_baac,0.01041020080447197,0.001836539013311267,0.0,0.0,3.2000000000000006,12.250000000000002,16.2,6.4,0.0,0.08000000000000002,0.026881808925648586,21.016310570757874,21.672323052824613,0.09724378474056719,21.672323052824613,21.672323052824613
528,lbfgs,full_baac,0.009167013689875603,0.0018177095334976912,0.0,0.0,3.2000000000000006,12.250000000000002,16.2,6.4,0.0,0.08000000000000002,,20.58016791346886,21.49095807768296,0.09696091599762435,21.49095807768296,21.49095807768296
536,lbfgs,full_baac,0.008678341284394264,0.0017472708132117987,0.0,0.0,3.2000000000000006,12.250000000000002,16.2,6.4,0.0,0.08000000000000002,,18.71723172606002,19.318059247438274,0.10779179520905016,19.318059247438274,19.318059247438274
544,lbfgs,full_baac,0.009949639439582825,0.0017114164074882865,0.0,0.0,3.2000000000000006,12.250000000000002,16.2,6.4,0.0,0.08000000000000002,,20.483366039343135,21.31921743411576,0.0960548859089613,21.31921743411576,19.318059247438274
