epoch,stage,sampling_mode,total,pde,boundary,positivity,w_pde,w_terminal,w_anchor,w_farfield,w_boundary,w_positivity,grad_norm,val_price_q95,val_low_rho_q95,val_residual_q95,val_composite,best_val_composite
1,adam,uniform,1816.412109375,8.315119743347168,4.057624816894531,0.0,0.8428032025434742,38.16210212309192,24.617406421558726,8.729065236376517,18.06754048790443,0.0,96229.03038231401,44461.78668588792,44782.9186688048,1.7020947098731993,44782.9186688048,44782.9186688048
26,adam,uniform,137.64898681640625,232.98593139648438,0.33119919896125793,0.0,0.42430157398719504,33.64655145659733,30.35292380554571,4.762345679352958,19.23729111711517,0.0,25775.55945398694,17620.989686448545,18872.50870015961,1.1550814211368559,18872.50870015961,18872.50870015961
52,adam,uniform,0.7870090007781982,0.8675050735473633,0.006545969285070896,0.0,0.21106544115242196,34.71060185058298,29.601418197085177,5.296379597825246,16.54696467602941,0.0,720.774182049928,11115.522886485567,11845.030028501984,1.055108219385147,11845.030028501984,11845.030028501984
78,adam,uniform,83.00588989257812,582.015380859375,0.001051560160703957,0.0,0.13633172390683596,31.6080197437665,29.030045912615368,5.303147699053284,18.241286875068713,0.0,7151.482110461525,2343.5370413444894,2569.5386833980883,0.6051300853490829,2569.5386833980883,2569.5386833980883
104,adam,uniform,9.23786449432373,18.463022232055664,0.040633074939250946,0.0,0.103509990290314,37.67318853869046,25.374908496883734,6.501954627186492,12.624332585514297,0.0,3299.5125210532105,3088.653355430912,3225.3601872010936,0.7589539557695388,3225.3601872010936,2569.5386833980883
130,adam,uniform,3.0523037910461426,0.6115835309028625,0.012455785647034645,0.0,0.14616747229132132,35.80812233357235,24.47643805079629,7.379010643047436,12.432476470245733,0.0,1898.6391515041798,1250.79710576625,1535.44360875424,0.6302120745182037,1535.44360875424,1535.44360875424
156,adam,uniform,0.2824162542819977,0.8554920554161072,2.0696114006568678e-05,0.0,0.22078670061459535,33.567879918765954,23.474680650674422,8.768752305310292,12.178822646264292,0.0,249.6255745192871,1664.746391138119,1748.40579934404,0.3893591552972793,1748.40579934404,1535.44360875424
182,adam,uniform,4.2817254066467285,1.1735494136810303,0.00044650054769590497,0.0,0.15405789433976022,32.14855349222514,23.03704023099378,8.63062077131996,12.21314260092447,0.0,1823.076624430996,718.6606508754513,931.4496034400707,0.5491667419672012,931.4496034400707,931.4496034400707
208,adam,uniform,3.068582534790039,0.03281468152999878,0.014818651601672173,0.0,0.2674245596513232,31.318813058133582,23.036495717843113,7.050612205351429,12.485905538126348,0.0,1607.9574805923005,4493.872441115893,4775.466906995664,0.42418832033872594,4775.466906995664,931.4496034400707
234,adam,uniform,0.15132573246955872,0.08761104941368103,0.0011223229812458158,0.0,0.3221341770203143,29.180729737663533,22.074858721598158,8.322053461226195,12.238313913567932,0.0,190.7170018167434,1824.594033740655,1852.6355600232177,0.45183277130126953,1852.6355600232177,931.4496034400707
260,adam,uniform,3.601489305496216,3.3609960079193115,0.01770578883588314,0.0,0.4694366748620003,27.671363251990577,21.576012268372377,8.161139392292153,12.24170908843823,0.0,1684.5817601705687,3470.034425089211,3683.683130085615,0.3164424657821655,3683.683130085615,931.4496034400707
286,adam,uniform,2.4709949493408203,1.4725463390350342,0.01694711297750473,0.0,0.4125473408381303,26.27367244964704,21.167536009652256,7.952216095904458,12.297769649761658,0.0,1169.9298132452293,4978.628838002264,5091.934879242689,0.30147822946310043,5091.934879242689,931.4496034400707
312,adam,uniform,1.4454425573349,1.8114300966262817,5.5086504289647564e-05,0.0,0.6870763109787512,24.68329704124706,20.60518709530189,7.849595083924531,12.26499231863208,0.0,941.0313626780404,1380.3156610337085,1391.8113639110268,0.3373566702008247,1391.8113639110268,931.4496034400707
