epoch,stage,sampling_mode,total,pde,boundary,positivity,w_pde,w_terminal,w_anchor,w_farfield,w_boundary,w_positivity,grad_norm,val_price_q95,val_low_rho_q95,val_residual_q95,val_composite,best_val_composite
1,adam,static_oversampling,7.303427696228027,10.85382080078125,0.0,0.0,0.07189919602523709,43.39443174340231,26.983625714844916,7.968960817202605,0.0,0.0,9.485660938710874,608.8863369608373,534.9604672923867,4.828769016265863,608.8863369608373,608.8863369608373
26,adam,static_oversampling,2.5528488159179688,1.305214285850525,0.0,0.0,0.11038417415291042,41.736396230959016,26.378535649335532,8.198097578150907,0.0,0.0,4.9239825565341375,273.4691389539658,195.82541153157905,1.6762156844139091,273.4691389539658,273.4691389539658
52,adam,static_oversampling,0.18434859812259674,0.08299220353364944,0.0,0.0,0.303742938727566,39.36928901865502,25.33152715588539,9.361870649407265,0.0,0.0,2.0460244849650966,30.635115616999904,31.442956870035417,0.38497740924358353,31.442956870035417,31.442956870035417
78,adam,static_oversampling,0.05014360696077347,0.0125912856310606,0.0,0.0,0.9112289066800476,37.608655503934756,24.661659812969802,9.137287730826108,0.0,0.0,0.7882448521297807,33.26204979259681,35.1353374673734,0.1814853422343731,35.1353374673734,31.442956870035417
104,adam,static_oversampling,0.034314487129449844,0.007525232154875994,0.0,0.0,1.1478942385652937,36.050000000000004,24.119999999999994,8.959999999999999,0.0,0.0,0.6596497710377075,30.57563141954912,32.80798380050062,0.17386677414178847,32.80798380050062,31.442956870035417
130,adam,static_oversampling,0.03015526756644249,0.006093445234000683,0.0,0.0,1.2547149699531195,34.56250000000001,23.625000000000004,8.8,0.0,0.0,0.09116654210249354,29.438974816156428,31.185501155917322,0.1654116705060005,31.185501155917322,31.185501155917322
156,adam,static_oversampling,0.02793172560632229,0.00503756245598197,0.0,0.0,1.3659222216295683,33.074999999999996,23.13,8.64,0.0,0.0,0.568981966035576,28.564781880141787,30.200161432604283,0.15783658996224403,30.200161432604283,30.200161432604283
182,adam,static_oversampling,0.02226117067039013,0.004161274526268244,0.0,0.0,1.4809149898031169,31.587499999999995,22.634999999999998,8.479999999999999,0.0,0.0,1.1943556430326392,28.18534152780277,29.47927222348541,0.14357145205140115,29.47927222348541,29.47927222348541
208,adam,static_oversampling,0.019247695803642273,0.003514293348416686,0.0,0.0,1.5992510791057983,30.099999999999994,22.14,8.32,0.0,0.0,0.24775296443138822,27.448127421737944,28.624028046811897,0.13493353947997094,28.624028046811897,28.624028046811897
234,adam,static_oversampling,0.016972340643405914,0.0029136771336197853,0.0,0.0,1.720590011076132,28.612499999999994,21.644999999999996,8.16,0.0,0.0,0.08446753810594759,27.0960040822561,28.020633654553574,0.1260704457759857,28.020633654553574,28.020633654553574
260,adam,static_oversampling,0.013889665715396404,0.0026192599907517433,0.0,0.0,1.8446606759553488,27.124999999999993,21.149999999999995,8.0,0.0,0.0,0.6247905193879643,26.361465448045244,27.1170482214255,0.124507587775588,27.1170482214255,27.1170482214255
286,adam,static_oversampling,0.01211819052696228,0.0023810132406651974,0.0,0.0,1.9712415458035502,25.637499999999996,20.655,7.839999999999999,0.0,0.0,0.16885696168859662,26.163660380103437,26.819725529155313,0.11717005521059033,26.819725529155313,26.819725529155313
312,adam,static_oversampling,0.014152304269373417,0.0023443379905074835,0.0,0.0,2.1001478500843054,24.149999999999995,20.159999999999997,7.68,0.0,0.0,0.7395443400416438,26.02548387160406,26.557818617828968,0.10926758907735339,26.557818617828968,26.557818617828968
338,adam,static_oversampling,0.011655127629637718,0.002103489590808749,0.0,0.0,2.2312228776723773,22.662499999999998,19.664999999999996,7.52,0.0,0.0,0.054530226956358716,25.225672167299837,25.587312486510783,0.10496918596327301,25.587312486510783,25.587312486510783
364,adam,static_oversampling,0.011181745678186417,0.0021240708883851767,0.0,0.0,2.364331857359327,21.174999999999997,19.169999999999998,7.359999999999999,0.0,0.019999999999999973,0.22757410717252283,25.149731404373156,25.537477546049416,0.10244815684854983,25.537477546049416,25.537477546049416
390,adam,static_oversampling,0.009600241668522358,0.002020967425778508,0.0,0.0,2.4993575203308236,19.687500000000004,18.674999999999997,7.2,0.0,0.04,0.09502784981211167,24.74965811191003,25.092131442024296,0.10136129446327685,25.092131442024296,25.092131442024296
416,adam,static_oversampling,0.009923968464136124,0.0018478073179721832,0.0,0.0,2.636196799596872,18.2,18.18,7.04,0.0,0.06000000000000002,0.07583277377342769,24.340279604032773,24.642703881259695,0.10396044179797173,24.642703881259695,24.642703881259695
