total,pde,terminal,farfield
186.4879913330078,0.5284174680709839,0.14378668367862701,0.12944720685482025
173.93215942382812,0.5175357460975647,0.15317095816135406,0.12840375304222107
157.93206787109375,0.5044069886207581,0.15186022222042084,0.12677834928035736
150.56231689453125,0.45496267080307007,0.14688684046268463,0.1243499219417572
136.49876403808594,0.41119569540023804,0.14901305735111237,0.1222585067152977
121.60404968261719,0.39760875701904297,0.15595965087413788,0.11975406110286713
105.31671142578125,0.32991188764572144,0.1509653627872467,0.11422888189554214
90.69453430175781,0.2661539614200592,0.1581757813692093,0.109989695250988
